Position (m),Twtt (ns),Snow height (m)
2.21,0.3251422649041905,0.7264340871900048
2.22,0.3249419310143742,0.7259865004500131
2.23,0.32474159712455775,0.7255389137100213
2.24,0.32454126323474136,0.7250913269700296
2.25,0.324340929344925,0.724643740230038
2.2600000000000002,0.3241906789275627,0.7243080501750442
2.27,0.32404042851020043,0.7239723601200504
2.2800000000000002,0.32394026156529226,0.7237485667500546
2.29,0.32384009462038404,0.7235247733800587
2.3000000000000003,0.3237399276754758,0.7233009800100628
2.31,0.32363976073056766,0.7230771866400669
2.32,0.32353959378565944,0.722853393270071
2.33,0.3233893433682971,0.7225177032150772
2.34,0.32323909295093484,0.7221820131600835
2.35,0.32308884253357256,0.7218463231050897
2.36,0.3229385921162103,0.721510633050096
2.37,0.322788341698848,0.7211749429951022
2.38,0.3226380912814858,0.7208392529401085
2.39,0.3224878408641235,0.7205035628851147
2.4,0.3223375904467612,0.720167872830121
2.41,0.3221873400293989,0.7198321827751272
2.42,0.32203708961203664,0.7194964927201334
2.43,0.32183675572222026,0.7190489059801417
2.44,0.3216364218324039,0.71860131924015
2.45,0.3214360879425875,0.7181537325001583
2.46,0.3212357540527711,0.7177061457601666
2.47,0.32103542016295467,0.7172585590201748
2.48,0.3208350862731383,0.7168109722801831
2.49,0.32063475238332195,0.7163633855401914
2.5,0.3204344184935056,0.7159157988001998
2.5100000000000002,0.32023408460368924,0.7154682120602082
2.52,0.32003375071387286,0.7150206253202165
2.5300000000000002,0.3199335837689647,0.7147968319502206
2.54,0.31983341682405647,0.7145730385802247
2.5500000000000003,0.31973324987914836,0.714349245210229
2.56,0.3196330829342402,0.7141254518402332
2.57,0.31953291598933203,0.7139016584702375
2.58,0.31938266557196976,0.7135659684152437
2.59,0.3192324151546075,0.71323027836025
2.6,0.31908216473724527,0.7128945883052563
2.61,0.31893191431988305,0.7125588982502626
2.62,0.3187816639025208,0.712223208195269
2.63,0.31863141348515855,0.7118875181402753
2.64,0.3184811630677962,0.7115518280852815
2.65,0.31843107959534217,0.7114399314002836
2.66,0.3183809961228881,0.7113280347152857
2.67,0.318330912650434,0.7112161380302878
2.68,0.31828082917797995,0.7111042413452899
2.69,0.31823074570552584,0.710992344660292
2.7,0.3181806622330718,0.7108804479752941
2.71,0.31828082917797995,0.7111042413452899
2.72,0.3183809961228881,0.7113280347152857
2.73,0.3184811630677962,0.7115518280852815
2.74,0.3185813300127044,0.7117756214552773
2.75,0.3186814969576125,0.711999414825273
2.7600000000000002,0.31883174737497477,0.7123351048802666
2.77,0.31898199779233705,0.7126707949352604
2.7800000000000002,0.31923241515460743,0.7132302783602499
2.79,0.3194828325168779,0.7137897617852395
2.8000000000000003,0.3197332498791484,0.7143492452102291
2.81,0.31998366724141886,0.7149087286352187
2.82,0.3202340846036893,0.7154682120602083
2.83,0.32053458543841384,0.7161395921701957
2.84,0.3207850028006843,0.7166990755951853
2.85,0.3210354201629547,0.7172585590201749
2.86,0.32128583752522516,0.7178180424451645
2.87,0.32153625488749565,0.7183775258701541
2.88,0.3217866722497661,0.7189370092951436
2.89,0.32203708961203653,0.7194964927201332
2.9,0.32228750697430697,0.7200559761451227
2.91,0.3225379243365774,0.7206154595701123
2.92,0.3227883416988479,0.7211749429951019
2.93,0.32303875906111834,0.7217344264200914
2.94,0.3232891764233888,0.722293909845081
2.95,0.3235395937856593,0.7228533932700707
2.96,0.3237900111479297,0.7234128766950603
2.97,0.3240404285102002,0.72397236012005
2.98,0.3242908458724707,0.7245318435450396
2.99,0.3245412632347412,0.7250913269700293
3.0,0.3247916805970117,0.7256508103950189
3.0100000000000002,0.3250420979592822,0.7262102938200086
3.02,0.3252925153215527,0.7267697772449982
3.0300000000000002,0.32539268226646095,0.7269935706149943
3.04,0.3254928492113691,0.7272173639849902
3.0500000000000003,0.32559301615627734,0.727441157354986
3.06,0.32569318310118556,0.7276649507249819
3.0700000000000003,0.3257933500460937,0.7278887440949777
3.08,0.32584343351854783,0.7280006407799757
3.09,0.32589351699100194,0.7281125374649736
3.1,0.32594360046345605,0.7282244341499716
3.11,0.32599368393591016,0.7283363308349695
3.12,0.3260437674083642,0.7284482275199674
3.13,0.32614393435327244,0.7286720208899633
3.14,0.32624410129818066,0.7288958142599592
3.15,0.3263442682430888,0.7291196076299551
3.16,0.3264945186604511,0.7294552976849488
3.17,0.3266447690778133,0.7297909877399424
3.18,0.32689518644008375,0.730350471164932
3.19,0.3271456038023542,0.7309099545899215
3.2,0.3273960211646246,0.7314694380149109
3.21,0.3276965219993491,0.7321408181248984
3.22,0.32799702283407356,0.7328121982348857
3.23,0.3283476071412522,0.7335954750298711
3.24,0.3286981914484308,0.7343787518248565
3.25,0.32904877575560937,0.7351620286198417
3.2600000000000002,0.32939936006278797,0.7359453054148271
3.27,0.32980002784242063,0.7368404788948102
3.2800000000000002,0.3301506121495993,0.7376237556897957
3.29,0.3305011964567779,0.738407032484781
3.3000000000000003,0.3308517807639565,0.7391903092797664
3.31,0.3312023650711351,0.7399735860747517
3.3200000000000003,0.33155294937831375,0.7407568628697372
3.33,0.33190353368549236,0.7415401396647225
3.34,0.332254117992671,0.742323416459708
3.35,0.3326047022998496,0.7431066932546934
3.36,0.33290520313457417,0.7437780733646808
3.37,0.3332057039692987,0.7444494534746683
3.38,0.3335062048040232,0.7451208335846558
3.39,0.33380670563874776,0.7457922136946432
3.4,0.3341072064734723,0.7464635938046307
3.41,0.3344077073081968,0.7471349739146181
3.42,0.3347082081429213,0.7478063540246055
3.43,0.33500870897764584,0.748477734134593
3.44,0.33530920981237033,0.7491491142445804
3.45,0.3356097106470949,0.7498204943545679
3.46,0.33591021148181943,0.7504918744645553
3.47,0.3362107123165439,0.7511632545745427
3.48,0.3365112131512684,0.7518346346845302
3.49,0.33681171398599297,0.7525060147945176
3.5,0.33711221482071746,0.753177394904505
3.5100000000000002,0.33741271565544195,0.7538487750144924
3.52,0.3377132164901665,0.7545201551244799
3.5300000000000002,0.33791355037998283,0.7549677418644715
3.54,0.33811388426979916,0.755415328604463
3.5500000000000003,0.3382641346871614,0.7557510186594567
3.56,0.33841438510452365,0.7560867087144505
3.5700000000000003,0.3385646355218859,0.7564223987694442
3.58,0.3387148859392482,0.756758088824438
3.59,0.33881505288415636,0.7569818821944337
3.6,0.3389152198290646,0.7572056755644296
3.61,0.33901538677397275,0.7574294689344254
3.62,0.33911555371888086,0.7576532623044212
3.63,0.339215720663789,0.757877055674417
3.64,0.33931588760869724,0.7581008490444129
3.65,0.33931588760869724,0.7581008490444129
3.66,0.3393158876086972,0.7581008490444128
3.67,0.3393158876086972,0.7581008490444128
3.68,0.3393158876086972,0.7581008490444128
3.69,0.3393659710811513,0.7582127457294107
3.7,0.3394160545536053,0.7583246424144084
3.71,0.33936597108115124,0.7582127457294106
3.72,0.33931588760869713,0.7581008490444127
3.73,0.33926580413624313,0.7579889523594149
3.74,0.339215720663789,0.757877055674417
3.75,0.3395162214985136,0.7585484357844046
3.7600000000000002,0.33981672233323823,0.7592198158943921
3.77,0.34011722316796283,0.7598911960043798
3.7800000000000002,0.3399669727506006,0.7595555059493861
3.79,0.33981672233323834,0.7592198158943925
3.8000000000000003,0.339616388443422,0.7587722291544009
3.81,0.3394661380260598,0.7584365390994072
3.8200000000000003,0.3392658041362434,0.7579889523594155
3.83,0.3390654702464271,0.757541365619424
3.84,0.33891521982906486,0.7572056755644303
3.85,0.3388651363566108,0.7570937788794324
3.86,0.3388150528841567,0.7569818821944345
3.87,0.33876496941170264,0.7568699855094366
3.88,0.3387148859392486,0.7567580888244388
3.89,0.33866480246679453,0.756646192139441
3.9,0.3386147189943404,0.7565342954544431
3.91,0.3385646355218863,0.7564223987694451
3.92,0.33851455204943215,0.7563105020844471
3.93,0.3384644685769781,0.7561986053994492
3.94,0.338414385104524,0.7560867087144512
3.95,0.3383643016320699,0.7559748120294533
3.96,0.33826413468716166,0.7557510186594574
3.97,0.3381639677422535,0.7555272252894615
3.98,0.3380638007973453,0.7553034319194657
3.99,0.3379636338524371,0.7550796385494698
4.0,0.3378634669075289,0.7548558451794739
4.01,0.3377632999626207,0.7546320518094781
4.0200000000000005,0.3376631330177125,0.7544082584394822
4.03,0.3376631330177125,0.7544082584394822
4.04,0.3376631330177125,0.7544082584394822
4.05,0.3376130495452584,0.7542963617544842
4.0600000000000005,0.3375629660728043,0.7541844650694863
4.07,0.33751288260035023,0.7540725683844884
4.08,0.33751288260035023,0.7540725683844884
4.09,0.3375128826003502,0.7540725683844883
4.1,0.3375128826003501,0.7540725683844882
4.11,0.3375128826003501,0.7540725683844882
4.12,0.3375128826003501,0.7540725683844882
4.13,0.3375128826003501,0.7540725683844882
4.14,0.3375128826003501,0.7540725683844882
4.15,0.3375128826003501,0.7540725683844882
4.16,0.3375128826003501,0.7540725683844882
4.17,0.3375128826003502,0.7540725683844883
4.18,0.3374627991278961,0.7539606716994904
4.19,0.3373626321829879,0.7537368783294945
4.2,0.33726246523807973,0.7535130849594988
4.21,0.3372123817656257,0.753401188274501
4.22,0.3371622982931716,0.7532892915895031
4.23,0.33701204787580935,0.7529536015345094
4.24,0.33691188093090124,0.7527298081645136
4.25,0.3368117139859931,0.7525060147945178
4.26,0.3367115470410849,0.7522822214245221
4.2700000000000005,0.33656129662372264,0.7519465313695284
4.28,0.3364110462063604,0.7516108413145347
4.29,0.3362607957889982,0.751275151259541
4.3,0.3361105453716359,0.7509394612045474
4.3100000000000005,0.33596029495427365,0.7506037711495536
4.32,0.33581004453691143,0.7502680810945599
4.33,0.3356597941195491,0.7499323910395661
4.34,0.33550954370218683,0.7495967009845723
4.3500000000000005,0.33535929328482456,0.7492610109295785
4.36,0.3352591263399164,0.7490372175595827
4.37,0.3351589593950082,0.748813424189587
4.38,0.3350587924501,0.7485896308195911
4.39,0.33495862550519184,0.7483658374495953
4.4,0.3348584585602837,0.7481420440795995
4.41,0.33470820814292146,0.7478063540246058
4.42,0.3345579577255592,0.7474706639696121
4.43,0.33440770730819697,0.7471349739146185
4.44,0.3342574568908347,0.7467992838596247
4.45,0.3341072064734724,0.746463593804631
4.46,0.3339569560561102,0.7461279037496373
4.47,0.33385678911120203,0.7459041103796415
4.48,0.33375662216629387,0.7456803170096458
4.49,0.33375662216629387,0.7456803170096458
4.5,0.33375662216629387,0.7456803170096458
4.51,0.3337566221662938,0.7456803170096457
4.5200000000000005,0.33375662216629376,0.7456803170096455
4.53,0.3337566221662937,0.7456803170096454
4.54,0.3337566221662937,0.7456803170096454
4.55,0.3338067056387478,0.7457922136946433
4.5600000000000005,0.33385678911120187,0.7459041103796412
4.57,0.3338567891112018,0.7459041103796411
4.58,0.3338567891112018,0.7459041103796411
4.59,0.3339068725836559,0.746016007064639
4.6000000000000005,0.3339068725836559,0.746016007064639
4.61,0.3339068725836559,0.746016007064639
4.62,0.3339068725836559,0.746016007064639
4.63,0.3339068725836559,0.746016007064639
4.64,0.3339068725836559,0.746016007064639
4.65,0.333906872583656,0.7460160070646391
4.66,0.333906872583656,0.7460160070646391
4.67,0.333906872583656,0.7460160070646391
4.68,0.33385678911120187,0.7459041103796412
4.69,0.3337566221662937,0.7456803170096454
4.7,0.3336564552213856,0.7454565236396496
4.71,0.3334561213315692,0.745008936899658
4.72,0.3332557874417528,0.7445613501596663
4.73,0.33305545355193644,0.7441137634196746
4.74,0.333355954386661,0.7447851435296621
4.75,0.3333058709142068,0.744673246844664
4.76,0.3332057039692986,0.7444494534746681
4.7700000000000005,0.33310553702439044,0.7442256601046723
4.78,0.3333559543866608,0.7447851435296617
4.79,0.3336063717489313,0.7453446269546513
4.8,0.33390687258365587,0.7460160070646389
4.8100000000000005,0.3341072064734722,0.7464635938046305
4.82,0.33435762383574263,0.74702307722962
4.83,0.33465812467046724,0.7476944573396076
4.84,0.33495862550519173,0.7483658374495951
4.8500000000000005,0.33515895939500817,0.7488134241895869
4.86,0.3353592932848245,0.7492610109295784
4.87,0.3355095437021868,0.7495967009845722
4.88,0.33565979411954905,0.749932391039566
4.89,0.3358100445369114,0.7502680810945598
4.9,0.33596029495427365,0.7506037711495536
4.91,0.3361105453716359,0.7509394612045474
4.92,0.3362607957889982,0.751275151259541
4.93,0.3364110462063605,0.7516108413145348
4.94,0.3365612966237227,0.7519465313695285
4.95,0.3366614635686309,0.7521703247395244
4.96,0.33681171398599313,0.7525060147945181
4.97,0.33696196440335546,0.7528417048495119
4.98,0.33711221482071774,0.7531773949045056
4.99,0.33726246523808,0.7535130849594994
5.0,0.3373626321829882,0.7537368783294952
5.01,0.33751288260035045,0.754072568384489
5.0200000000000005,0.337813383435075,0.7547439484944765
5.03,0.3380137173248914,0.7551915352344681
5.04,0.33821405121470777,0.7556391219744598
5.05,0.3384644685769782,0.7561986053994494
5.0600000000000005,0.33881505288415686,0.7569818821944349
5.07,0.3391656371913355,0.7577651589894203
5.08,0.3395162214985141,0.7585484357844057
5.09,0.33986680580569273,0.759331712579391
5.1000000000000005,0.34021739011287133,0.7601149893743764
5.11,0.34056797442004993,0.7608982661693617
5.12,0.34091855872722854,0.7616815429643471
5.13,0.34126914303440714,0.7624648197593323
5.14,0.34161972734158574,0.7632480965543177
5.15,0.34197031164876435,0.764031373349303
5.16,0.34111889261704476,0.7621291297043384
5.17,0.3402674735853253,0.7602268860593739
5.18,0.33941605455360574,0.7583246424144094
5.19,0.3399669727506008,0.7595555059493866
5.2,0.34051789094759577,0.7607863694843636
5.21,0.34101872567213665,0.7619053363343428
5.22,0.3415195603966776,0.7630243031843219
5.23,0.34207047859367257,0.7642551667192989
5.24,0.3425713133182135,0.7653741335692782
5.25,0.34232089595594306,0.7648146501442886
5.26,0.3420704785936726,0.764255166719299
5.2700000000000005,0.3418701447038563,0.7638075799793075
5.28,0.3416698108140399,0.7633599932393158
5.29,0.34151956039667763,0.763024303184322
5.3,0.3413693099793153,0.7626886131293282
5.3100000000000005,0.34121905956195303,0.7623529230743344
5.32,0.34106880914459076,0.7620172330193407
5.33,0.3409185587272285,0.7616815429643469
5.34,0.3412190595619529,0.7623529230743342
5.3500000000000005,0.34151956039667747,0.7630243031843217
5.36,0.34171989428649374,0.7634718899243131
5.37,0.3419202281763102,0.7639194766643049
5.38,0.34176997775894785,0.7635837866093111
5.39,0.3416197273415856,0.7632480965543174
5.4,0.3414694769242233,0.7629124064993236
5.41,0.3413693099793151,0.7626886131293277
5.42,0.3412691430344069,0.7624648197593319
5.43,0.34116897608949875,0.7622410263893361
5.44,0.3410688091445906,0.7620172330193403
5.45,0.3409686421996824,0.7617934396493445
5.46,0.34086847525477426,0.7615696462793488
5.47,0.3407683083098661,0.761345852909353
5.48,0.340668141364958,0.7611220595393572
5.49,0.3404678074751417,0.7606744727993657
5.5,0.34026747358532533,0.760226886059374
5.51,0.34006713969550906,0.7597792993193826
5.5200000000000005,0.3398167223332387,0.7592198158943931
5.53,0.3395663049709681,0.7586603324694033
5.54,0.33931588760869763,0.7581008490444138
5.55,0.33906547024642714,0.7575413656194241
5.5600000000000005,0.3388150528841567,0.7569818821944345
5.57,0.33861471899434026,0.7565342954544427
5.58,0.33841438510452393,0.756086708714451
5.59,0.33821405121470755,0.7556391219744594
5.6000000000000005,0.33806380079734527,0.7553034319194656
5.61,0.33791355037998294,0.7549677418644718
5.62,0.3378133834350748,0.7547439484944759
5.63,0.3377132164901666,0.7545201551244801
5.64,0.33761304954525845,0.7542963617544843
5.65,0.3375128826003503,0.7540725683844886
5.66,0.3374127156554421,0.7538487750144928
5.67,0.33731254871053395,0.753624981644497
5.68,0.33721238176562585,0.7534011882745013
5.69,0.3371122148207176,0.7531773949045054
5.7,0.33701204787580946,0.7529536015345096
5.71,0.3370120478758094,0.7529536015345095
5.72,0.3370120478758094,0.7529536015345095
5.73,0.33696196440335535,0.7528417048495116
5.74,0.3364110462063603,0.7516108413145345
5.75,0.3358601280093653,0.7503799777795574
5.76,0.33535929328482444,0.7492610109295783
5.7700000000000005,0.33485845856028357,0.7481420440795993
5.78,0.33435762383574275,0.7470230772296202
5.79,0.3338567891112018,0.745904110379641
5.8,0.33335595438666094,0.744785143529662
5.8100000000000005,0.33285511966212006,0.7436661766796828
5.82,0.3323542849375791,0.7425472098297037
5.83,0.33180336674058414,0.7413163462947266
5.84,0.33125244854358915,0.7400854827597495
5.8500000000000005,0.33070153034659416,0.7388546192247725
5.86,0.3301506121495991,0.7376237556897953
5.87,0.32969986089751235,0.7366166855248142
5.88,0.32924910964542553,0.7356096153598329
5.89,0.32879835839333876,0.7346025451948518
5.9,0.32834760714125194,0.7335954750298705
5.91,0.3278968558891652,0.7325884048648894
5.92,0.32744610463707835,0.7315813346999082
5.93,0.3269953533849916,0.730574264534927
5.94,0.3265946856053589,0.7296790910549438
5.95,0.32624410129818027,0.7288958142599583
5.96,0.32589351699100155,0.7281125374649727
5.97,0.3255429326838229,0.7273292606699874
5.98,0.32519234837664424,0.7265459838750018
5.99,0.32489184754191963,0.7258746037650142
6.0,0.3246414301796492,0.7253151203400247
6.01,0.32434092934492464,0.7246437402300372
6.0200000000000005,0.3238901780928379,0.723636670065056
6.03,0.32353959378565933,0.7228533932700708
6.04,0.3231890094784807,0.7220701164750855
6.05,0.3228384251713022,0.7212868396801002
6.0600000000000005,0.32238767391921536,0.720279769515119
6.07,0.32193692266712853,0.7192726993501377
6.08,0.32148617141504177,0.7182656291851566
6.09,0.321035420162955,0.7172585590201754
6.1000000000000005,0.3205846689108682,0.7162514888551942
6.11,0.3201339176587814,0.715244418690213
6.12,0.3196831664066946,0.7142373485252318
6.13,0.3192324151546078,0.7132302783602507
6.140000000000001,0.3188317473749751,0.7123351048802674
6.15,0.3184310795953424,0.711439931400284
6.16,0.3192324151546079,0.7132302783602508
6.17,0.3200337507138733,0.7150206253202174
6.18,0.3208350862731388,0.7168109722801841
6.19,0.32028416807614374,0.7155801087452069
6.2,0.3197833333516028,0.7144611418952278
